Date,water_L,fecha_inicio_ciclo,avg_weight,total_weight,num_anim_total,t2m_C
2023-12-10,14740.021299042754,2023-11-29,24,98880.0,4120.0,13.073517
2023-12-11,15746.912477800844,2023-11-29,24,98880.0,4120.0,11.679413
2023-12-12,7104.644308342287,2023-11-29,24,98880.0,4120.0,12.139923
2023-12-13,14322.97964051675,2023-11-29,"29,1",119892.0,4120.0,11.428131
2023-12-14,14460.913500874049,2023-11-29,"29,1",119892.0,4120.0,9.885651
2023-12-15,15607.623234129998,2023-11-29,"29,1",119892.0,4120.0,8.741913
2023-12-16,14760.943088152371,2023-11-29,"29,1",119892.0,4120.0,7.783478
2023-12-17,15893.39405524901,2023-11-29,"29,1",119892.0,4120.0,5.511566
2023-12-18,13753.816470957585,2023-11-29,"29,1",119892.0,4120.0,5.639679
2023-12-19,16251.457896854978,2023-11-29,"29,1",119892.0,4120.0,6.244171
2023-12-20,14680.160418475363,2023-11-29,"34,6",142552.0,4120.0,7.4134827
2023-12-21,12729.542436185173,2023-11-29,"34,6",142552.0,4120.0,9.541351
2023-12-22,13488.704106163694,2023-11-29,"34,6",142552.0,4120.0,11.862213
2023-12-23,16676.25723146228,2023-11-29,"34,6",142552.0,4120.0,9.076202
2023-12-24,16706.24973689524,2023-11-29,"34,6",142552.0,4120.0,7.721527
2023-12-25,16635.878314286874,2023-11-29,"34,6",142552.0,4120.0,6.1410217
2023-12-26,13526.226897835824,2023-11-29,"34,6",142552.0,4120.0,6.0229187
2023-12-27,17500.391923274718,2023-11-29,"40,4",166448.0,4120.0,6.049347
2023-12-28,16038.985555370864,2023-11-29,"40,4",166448.0,4120.0,4.898224
2023-12-29,19087.560105152217,2023-11-29,"40,4",166448.0,4120.0,5.8178406
2023-12-30,17898.239401012244,2023-11-29,"40,4",166448.0,4120.0,7.154999
2023-12-31,19503.01958506963,2023-11-29,"40,4",166448.0,4120.0,7.8181458
2024-01-01,18093.324721774927,2023-11-29,"40,4",166448.0,4120.0,7.7618713
2024-01-02,18459.450055045138,2023-11-29,"40,4",166448.0,4120.0,7.074127
2024-01-03,18799.854300852672,2023-11-29,"46,5",191580.0,4120.0,10.436249
2024-01-04,18170.683622169217,2023-11-29,"46,5",191580.0,4120.0,9.648285
2024-01-05,19011.16164180601,2023-11-29,"46,5",191580.0,4120.0,8.793915
2024-01-06,17709.505899985073,2023-11-29,"46,5",191580.0,4120.0,7.488922
2024-01-07,17187.724408268183,2023-11-29,"46,5",191580.0,4120.0,6.6385193
2024-01-08,20308.125507059554,2023-11-29,"46,5",191580.0,4120.0,5.049225
2024-01-09,22217.89596281608,2023-11-29,"46,5",191580.0,4120.0,4.170746
2024-01-10,22142.359390163376,2023-11-29,"52,9",217948.0,4120.0,6.191742
2024-01-11,24719.999155330825,2023-11-29,"52,9",217948.0,4120.0,4.024872
2024-01-12,24351.88898178442,2023-11-29,"52,9",217948.0,4120.0,3.2102356
2024-01-13,24255.27078460549,2023-11-29,"52,9",217948.0,4120.0,5.2411194
2024-01-14,24643.54306698965,2023-11-29,"52,9",217948.0,4120.0,8.423859
2024-01-15,21838.83896229988,2023-11-29,"52,9",217948.0,4120.0,10.783173
2024-01-16,10637.872960591998,2023-11-29,"52,9",217948.0,4120.0,11.198334
2024-01-17,26082.835207769967,2023-11-29,"59,4",244728.0,4120.0,11.0416565
2024-01-18,24739.04064957501,2023-11-29,"59,4",244728.0,4120.0,13.003265
2024-01-19,23260.308952144787,2023-11-29,"59,4",244728.0,4120.0,7.5326843
2024-01-20,26592.050570423664,2023-11-29,"59,4",244728.0,4120.0,5.3127747
2024-01-21,29347.310095514244,2023-11-29,"59,4",244728.0,4120.0,6.3243713
2024-01-22,28352.82312848846,2023-11-29,"59,4",244728.0,4120.0,5.677887
2024-01-23,29441.573259862424,2023-11-29,"59,4",244728.0,4120.0,11.141693
2024-01-24,25402.6070788402,2023-11-29,"66,1",272332.0,4120.0,10.994537
2024-01-25,27247.512258620864,2023-11-29,"66,1",272332.0,4120.0,10.636139
2024-01-26,28286.90554080629,2023-11-29,"66,1",272332.0,4120.0,11.402618
2024-01-27,30593.92547972212,2023-11-29,"66,1",272332.0,4120.0,9.948578
2024-01-28,27348.154207341264,2023-11-29,"66,1",272332.0,4120.0,8.9539795
2024-01-29,25177.25125203578,2023-11-29,"66,1",272332.0,4120.0,9.290222
2024-01-30,24536.06707092547,2023-11-29,"66,1",272332.0,4120.0,8.851471
2024-01-31,23789.47729497032,2023-11-29,72,296640.0,4120.0,8.209473
2024-02-01,23969.935577289547,2023-11-29,72,296640.0,4120.0,8.562714
2024-02-02,25712.6892281244,2023-11-29,72,296640.0,4120.0,9.226685
2024-02-03,25918.0901045474,2023-11-29,72,296640.0,4120.0,8.94931
2024-02-04,25849.32655873532,2023-11-29,72,296640.0,4120.0,10.376068
2024-02-05,24918.221970881343,2023-11-29,72,296640.0,4120.0,10.233063
2024-02-06,30665.285047166617,2023-11-29,72,296640.0,4120.0,9.888458
2024-02-07,20940.92213447941,2023-11-29,"79,6",327952.0,4120.0,11.011322
2024-02-08,25468.85839161144,2023-11-29,"79,6",327952.0,4120.0,11.360321
2024-02-09,28432.907222428043,2023-11-29,"79,6",327952.0,4120.0,11.384979
2024-02-10,29316.46552022548,2023-11-29,"79,6",327952.0,4120.0,10.885834
2024-02-11,28185.7328383858,2023-11-29,"79,6",327952.0,4120.0,9.241058
2024-02-12,28965.773792360666,2023-11-29,"79,6",327952.0,4120.0,10.212311
2024-02-13,24877.530915298827,2023-11-29,"79,6",327952.0,4120.0,10.669708
2024-02-14,26385.80117797713,2023-11-29,"86,4",355968.0,4120.0,12.406128
2024-02-15,26840.36949036912,2023-11-29,"86,4",355968.0,4120.0,12.577026
2024-02-16,25107.65473118557,2023-11-29,"86,4",355968.0,4120.0,10.460846
2024-02-17,24614.57949576972,2023-11-29,"86,4",355968.0,4120.0,10.715973
2024-02-18,28166.486581880297,2023-11-29,"86,4",355968.0,4120.0,11.398743
2024-02-19,29714.492152203155,2023-11-29,"86,4",355968.0,4120.0,13.025482
2024-02-20,27446.49452408969,2023-11-29,"86,4",355968.0,4120.0,10.663116
2024-02-21,27319.825968449022,2023-11-29,"93,2",383984.0,4120.0,10.709686
2024-02-22,27274.57159835593,2023-11-29,"93,2",383984.0,4120.0,12.70578
2024-02-23,28133.71034194113,2023-11-29,"93,2",383984.0,4120.0,9.802765
2024-02-24,26991.333385201844,2023-11-29,"93,2",383984.0,4120.0,8.286041
2024-02-25,28039.88806729415,2023-11-29,"93,2",383984.0,4120.0,8.081818
2024-02-26,27642.332323575185,2023-11-29,"93,2",383984.0,4120.0,11.352142
2024-02-27,24295.63503617596,2023-11-29,"93,2",383984.0,4120.0,9.792999
2024-02-28,25353.562771031586,2023-11-29,"99,8",411176.0,4120.0,10.577179
2024-02-29,25152.06431132532,2023-11-29,"99,8",411176.0,4120.0,9.091461
2024-03-01,25346.09567458141,2023-11-29,"99,8",411176.0,4120.0,9.935944
2024-03-02,29425.94830134759,2023-11-29,"99,8",411176.0,4120.0,9.740692
2024-03-03,29318.33093621944,2023-11-29,"99,8",411176.0,4120.0,8.293793
2024-03-04,29455.5648685992,2023-11-29,"99,8",411176.0,4120.0,8.900055
2024-03-05,30541.70090714505,2023-11-29,"99,8",411176.0,4120.0,9.924835
2024-03-06,30268.29375686082,2023-11-29,"106,4",438368.0,4120.0,9.417389
2024-03-07,26818.052753880285,2023-11-29,"106,4",438368.0,4120.0,9.72757
2024-03-08,24542.03635543041,2023-11-29,"106,4",438368.0,4120.0,10.86087
2024-03-09,22983.991811727305,2023-11-29,"106,4",438368.0,4120.0,9.150482
2024-03-10,26739.426676050258,2023-11-29,"106,4",438368.0,4120.0,8.391998
2024-03-11,24527.757228823124,2023-11-29,"106,4",438368.0,4120.0,10.222321
2024-03-12,26071.644187984213,2023-11-29,"106,4",438368.0,4120.0,10.8732605
2024-03-13,22892.66946702298,2023-11-29,"112,8",464736.0,4120.0,12.071533
2024-03-14,26108.678204906188,2023-11-29,"112,8",464736.0,4120.0,12.349762
2024-03-15,23308.408297532296,2023-11-29,"112,8",464736.0,4120.0,15.112152
2024-03-16,23968.223459199,2023-11-29,"112,8",464736.0,4120.0,16.05606
2024-03-17,23630.755860711044,2023-11-29,"112,8",464736.0,4120.0,16.447113
2024-03-18,22930.44788364182,2023-11-29,"112,8",464736.0,4120.0,18.19516
2024-03-19,20746.45264977874,2023-11-29,"112,8",464736.0,4120.0,17.00357
2024-03-20,21485.507258379377,2023-11-29,"119,2",491104.0,4120.0,16.372467
2024-03-21,20143.29663173153,2023-11-29,"119,2",491104.0,4120.0,15.619019
2024-03-22,20095.26641703068,2023-11-29,"119,2",491104.0,4120.0,18.366302
2024-03-23,16757.79423116874,2023-11-29,"119,2",491104.0,4120.0,16.948517
2024-03-24,14048.30664535354,2023-11-29,"119,2",485025.0,4069.0,13.799835
2024-03-25,11751.943461392844,2023-11-29,"119,2",485025.0,4069.0,11.457977
2024-03-26,13991.841617994449,2023-11-29,"119,2",439729.0,3689.0,11.64621
2024-03-27,12106.07359717656,2023-11-29,"125,3",462232.0,3689.0,10.073639
2024-03-28,13029.44648802294,2023-11-29,"125,3",462232.0,3689.0,13.533478
2024-03-29,13463.52479027399,2023-11-29,"125,3",462232.0,3689.0,16.04477
2024-03-30,10422.623061608676,2023-11-29,"125,3",462232.0,3689.0,11.950958
2024-03-31,9695.097927524946,2023-11-29,"125,3",462232.0,3689.0,10.713348
2024-04-01,9987.420237636205,2023-11-29,"125,3",462232.0,3689.0,11.298798
2024-04-02,9042.167198210856,2023-11-29,"125,3",462232.0,3689.0,12.428925
2024-04-03,10462.017887012498,2023-11-29,"131,3",484366.0,3689.0,14.2083435
2024-04-04,10351.794180819968,2023-11-29,"131,3",435785.0,3319.0,16.642792
2024-04-05,10937.64025930477,2023-11-29,"131,3",435785.0,3319.0,16.64914
2024-04-06,11021.84607109389,2023-11-29,"131,3",435785.0,3319.0,18.266815
2024-04-07,11391.182613885465,2023-11-29,"131,3",435785.0,3319.0,19.274323
2024-04-08,9389.947342744474,2023-11-29,"131,3",410838.0,3129.0,18.901642
2024-04-09,9178.946328936298,2023-11-29,"131,3",410838.0,3129.0,13.591705
2024-04-10,12546.19204303784,2023-11-29,"137,1",377025.0,2750.0,13.921478
2024-04-11,13078.244696195228,2023-11-29,"137,1",351662.0,2565.0,15.731934
2024-04-12,10991.947997775736,2023-11-29,"137,1",351662.0,2565.0,18.88504
2024-04-13,11014.435335290364,2023-11-29,"137,1",351662.0,2565.0,21.145355
2024-04-14,12551.230799271878,2023-11-29,"137,1",351662.0,2565.0,21.449982
2024-04-15,12637.10624637102,2023-11-29,"137,1",300523.0,2192.0,20.347443
2024-04-16,13710.550032124267,2023-11-29,"137,1",300523.0,2192.0,16.290192
2024-04-17,12445.812272946385,2023-11-29,"142,7",312798.0,2192.0,15.031158
2024-04-18,14530.875007643408,2023-11-29,"142,7",285685.0,2002.0,14.894684
2024-04-19,12015.912858306414,2023-11-29,"142,7",285685.0,2002.0,15.357391
2024-04-20,15085.93115563116,2023-11-29,"142,7",285685.0,2002.0,16.962067
2024-04-21,13096.155749073729,2023-11-29,"142,7",285685.0,2002.0,16.522583
2024-04-22,12500.38388111622,2023-11-29,"142,7",204489.0,1433.0,14.547211
2024-04-23,14575.307601601027,2023-11-29,"142,7",204489.0,1433.0,11.699066
2024-04-24,13719.238496321666,2023-11-29,"148,3",205840.0,1388.0,12.4131775
2024-04-25,12911.406173088051,2023-11-29,"148,3",149486.0,1008.0,13.583038
2024-04-26,10575.989804263005,2023-11-29,"148,3",139699.0,942.0,14.27713
2024-04-27,17168.592949018504,2023-11-29,"148,3",139699.0,942.0,15.757599
2024-04-28,14796.327720997122,2023-11-29,"148,3",139699.0,942.0,14.214447
2024-04-29,16368.5408370269,2023-11-29,"148,3",111522.0,752.0,13.25235
2024-04-30,4104.795368723181,2023-11-29,"148,3",111522.0,752.0,15.31131
2024-05-01,8094.20424186589,2023-11-29,"153,9",115733.0,752.0,13.727814
2024-05-02,15203.348994593804,2023-11-29,"153,9",56943.0,370.0,13.594269
2024-05-03,17442.40458558651,2023-11-29,"153,9",56943.0,370.0,15.720001
2024-05-04,18167.272384381413,2023-11-29,"153,9",56943.0,370.0,18.454376
2024-05-05,17415.17935430588,2023-11-29,"153,9",56943.0,370.0,20.060272
2024-05-06,16665.34406799012,2023-11-29,"153,9",56943.0,370.0,18.214691
2024-05-07,18431.007391940715,2023-11-29,"153,9",56943.0,370.0,16.8779
2024-05-08,8280.805434725962,2023-11-29,"159,5",59015.0,370.0,17.846344
2024-05-09,12226.45269886193,2023-11-29,"159,5",59015.0,370.0,18.903534
2024-05-10,16345.115314926186,2023-11-29,"159,5",59015.0,370.0,20.304169
2024-05-11,19009.25241196387,2023-11-29,"159,5",59015.0,370.0,20.617706
2024-05-12,19030.62783229321,2023-11-29,"159,5",59015.0,370.0,20.776825
2024-05-13,20865.52009596357,2023-11-29,"159,5",59015.0,370.0,20.876923
2024-05-14,25374.515501374724,2023-11-29,"159,5",59015.0,370.0,19.464935
2024-05-15,20227.587212097485,2023-11-29,"165,1",61087.0,370.0,17.457306
2024-05-16,21086.940609292426,2023-11-29,"165,1",61087.0,370.0,17.362213
2024-05-17,20302.115406508427,2023-11-29,"165,1",61087.0,370.0,17.704254
2024-05-18,21127.405552265045,2023-11-29,"165,1",61087.0,370.0,18.466827
2024-05-19,20738.899525781944,2023-11-29,"165,1",61087.0,370.0,18.217438
2024-05-20,20472.62784304937,2023-11-29,"165,1",61087.0,370.0,17.817535
2024-05-21,24841.34020531777,2023-11-29,"165,1",61087.0,370.0,18.15097
2024-05-22,22509.6240980254,2024-05-22,"19,2",13248.0,690.0,18.746674
2024-05-23,22426.167430421287,2024-05-22,"19,2",39360.0,2050.0,18.930756
2024-05-24,21932.509947783376,2024-05-22,"19,2",39360.0,2050.0,18.327545
2024-05-25,21937.076623858884,2024-05-22,"19,2",39360.0,2050.0,19.53061
2024-05-26,22891.94430939784,2024-05-22,"19,2",39360.0,2050.0,21.749603
2024-05-27,26579.949816398286,2024-05-22,"19,2",39360.0,2050.0,21.070282
2024-05-28,29681.183704265804,2024-05-22,"19,2",52608.0,2740.0,21.397919
2024-05-29,23195.4334193288,2024-05-22,24,82320.0,3430.0,24.028473
2024-05-30,26311.28791037544,2024-05-22,24,82320.0,3430.0,23.9971
2024-05-31,24444.542030093213,2024-05-22,24,82320.0,3430.0,20.57431
2024-06-01,28068.81651196973,2024-05-22,24,82320.0,3430.0,20.179108
2024-06-02,28356.10386998908,2024-05-22,24,82320.0,3430.0,21.565643
2024-06-03,26724.14856254258,2024-05-22,24,82320.0,3430.0,21.957367
2024-06-04,22691.286858600142,2024-05-22,24,98880.0,4120.0,23.408356
2024-06-05,20864.97634476885,2024-05-22,"29,1",119892.0,4120.0,24.072845
2024-06-06,23629.01581499764,2024-05-22,"29,1",119892.0,4120.0,25.453033
2024-06-07,24778.02939862989,2024-05-22,"29,1",119892.0,4120.0,27.302338
2024-06-08,23920.14763152118,2024-05-22,"29,1",119892.0,4120.0,26.92337
2024-06-09,25782.13164811456,2024-05-22,"29,1",119892.0,4120.0,23.664764
2024-06-10,26393.263062718604,2024-05-22,"29,1",119892.0,4120.0,20.333038
2024-06-11,25420.49153353248,2024-05-22,"29,1",119892.0,4120.0,20.071075
2024-06-12,26691.55347012299,2024-05-22,"34,6",142552.0,4120.0,19.944
2024-06-13,25303.068291449035,2024-05-22,"34,6",142552.0,4120.0,20.607758
2024-06-14,22914.54844601117,2024-05-22,"34,6",142552.0,4120.0,23.922272
2024-06-15,26328.06578702828,2024-05-22,"34,6",142552.0,4120.0,24.03891
2024-06-16,24018.99775483735,2024-05-22,"34,6",142552.0,4120.0,22.770905
2024-06-17,27745.820248758537,2024-05-22,"34,6",142552.0,4120.0,24.341766
2024-06-18,26795.561013694503,2024-05-22,"34,6",142552.0,4120.0,25.75998
2024-06-19,29741.68131877772,2024-05-22,"40,4",166448.0,4120.0,25.307465
2024-06-20,27000.699951386803,2024-05-22,"40,4",166448.0,4120.0,22.128876
2024-06-21,22550.47598790504,2024-05-22,"40,4",166448.0,4120.0,21.938568
2024-06-22,24175.194156137703,2024-05-22,"40,4",166448.0,4120.0,22.493011
2024-06-23,23772.713051055227,2024-05-22,"40,4",166448.0,4120.0,22.980011
2024-06-24,27900.164113940707,2024-05-22,"40,4",166448.0,4120.0,23.73703
2024-06-25,25434.411072424395,2024-05-22,"40,4",166448.0,4120.0,25.217255
2024-06-26,25861.41326338605,2024-05-22,"46,5",191580.0,4120.0,25.668732
2024-06-27,25915.568103237063,2024-05-22,"46,5",191580.0,4120.0,27.679901
2024-06-28,24710.38534216912,2024-05-22,"46,5",191580.0,4120.0,27.458466
2024-06-29,28372.98719486676,2024-05-22,"46,5",191580.0,4120.0,23.352203
2024-06-30,28226.96660178799,2024-05-22,"46,5",191580.0,4120.0,24.328644
2024-07-01,18987.25021434099,2024-05-22,"46,5",191580.0,4120.0,22.671722
2024-07-03,26471.46460824181,2024-05-22,"52,9",217948.0,4120.0,23.40506
2024-07-04,26471.062936712704,2024-05-22,"52,9",217948.0,4120.0,24.985748
2024-07-05,27900.17386255205,2024-05-22,"52,9",217948.0,4120.0,25.649078
2024-07-06,24472.16908929839,2024-05-22,"52,9",217948.0,4120.0,25.390594
2024-07-07,22137.904702566724,2024-05-22,"52,9",217948.0,4120.0,22.49649
2024-07-08,22551.202216370173,2024-05-22,"52,9",217948.0,4120.0,25.041779
2024-07-09,21513.13168853449,2024-05-22,"52,9",217948.0,4120.0,26.134186
2024-07-10,3351.276466721464,2024-05-22,"59,4",244728.0,4120.0,28.2742
2024-07-11,16783.146935816814,2024-05-22,"59,4",244728.0,4120.0,29.166412
2024-07-12,21356.219236350047,2024-05-22,"59,4",244728.0,4120.0,27.685883
2024-07-13,24538.176823573143,2024-05-22,"59,4",244728.0,4120.0,23.564606
2024-07-14,25324.220453369253,2024-05-22,"59,4",244728.0,4120.0,26.36734
2024-07-15,2367.402576781976,2024-05-22,"59,4",244728.0,4120.0,28.935577
2024-07-16,1015.4439273589348,2024-05-22,"59,4",244728.0,4120.0,28.193634
2024-07-17,3795.976232042944,2024-05-22,"66,1",272332.0,4120.0,27.124603
2024-07-18,3851.9153948438334,2024-05-22,"66,1",272332.0,4120.0,28.881378
2024-07-19,2947.6906969089105,2024-05-22,"66,1",272332.0,4120.0,31.338501
2024-07-20,2539.809421283041,2024-05-22,"66,1",272332.0,4120.0,30.421783
2024-07-21,2395.64757960015,2024-05-22,"66,1",272332.0,4120.0,27.26596
2024-07-22,2665.772308696969,2024-05-22,"66,1",272332.0,4120.0,25.407623
2024-07-23,2212.571328430424,2024-05-22,"66,1",272332.0,4120.0,29.500763
2024-07-24,2848.15791548698,2024-05-22,72,296640.0,4120.0,30.7706
2024-07-25,4653.412142052071,2024-05-22,72,296640.0,4120.0,28.847198
2024-07-26,8566.959298395328,2024-05-22,72,296640.0,4120.0,28.970123
2024-07-27,9314.98821329879,2024-05-22,72,296640.0,4120.0,29.26065
2024-07-28,9606.903047425383,2024-05-22,72,296640.0,4120.0,29.700043
2024-07-29,9702.475279283362,2024-05-22,72,296640.0,4120.0,29.910248
2024-07-30,10998.237720743618,2024-05-22,72,296640.0,4120.0,31.944733
2024-07-31,7550.419422082765,2024-05-22,"79,6",327952.0,4120.0,32.635773
2024-08-01,9381.459417040258,2024-05-22,"79,6",327952.0,4120.0,31.845306
2024-08-02,9511.2086865194,2024-05-22,"79,6",327952.0,4120.0,29.368378
2024-08-03,9891.26945004327,2024-05-22,"79,6",327952.0,4120.0,27.849884
2024-08-04,10351.349352654996,2024-05-22,"79,6",327952.0,4120.0,28.555573
2024-08-05,11368.33447419366,2024-05-22,"79,6",327952.0,4120.0,29.070892
2024-08-06,15226.632341133996,2024-05-22,"79,6",327952.0,4120.0,29.404572
2024-08-07,11868.933777182863,2024-05-22,"86,4",355968.0,4120.0,29.611847
2024-08-08,9242.981704169022,2024-05-22,"86,4",355968.0,4120.0,29.793488
2024-08-09,9916.63633496849,2024-05-22,"86,4",355968.0,4120.0,30.223907
2024-08-10,10278.581339573228,2024-05-22,"86,4",355968.0,4120.0,30.967804
2024-08-11,11355.792122876086,2024-05-22,"86,4",355968.0,4120.0,30.392303
2024-08-12,10410.242186660618,2024-05-22,"86,4",355968.0,4120.0,29.665802
2024-08-13,10012.812988252892,2024-05-22,"86,4",355968.0,4120.0,27.93991
2024-08-14,11407.786322048662,2024-05-22,"93,2",383984.0,4120.0,23.38144
2024-08-15,11397.131880698147,2024-05-22,"93,2",383984.0,4120.0,23.904572
2024-08-16,11256.717688062006,2024-05-22,"93,2",383984.0,4120.0,25.108795
2024-08-17,10946.323191336342,2024-05-22,"93,2",383984.0,4120.0,26.570282
2024-08-18,12591.028371750775,2024-05-22,"93,2",383984.0,4120.0,27.018158
2024-08-19,10599.015457100311,2024-05-22,"93,2",383984.0,4120.0,25.050995
2024-08-20,146.27770990802378,2024-05-22,"93,2",383984.0,4120.0,25.922882
2024-08-21,405.9185191669495,2024-05-22,"99,8",411176.0,4120.0,26.522003
2024-08-22,11829.875706284114,2024-05-22,"99,8",411176.0,4120.0,27.88443
2024-08-23,12816.962905048347,2024-05-22,"99,8",411176.0,4120.0,28.487274
2024-08-24,12066.877931542484,2024-05-22,"99,8",411176.0,4120.0,27.881012
2024-08-25,13754.27700509584,2024-05-22,"99,8",411176.0,4120.0,25.28653
2024-08-26,13825.37608560218,2024-05-22,"99,8",411176.0,4120.0,25.299774
2024-08-27,16770.13001563589,2024-05-22,"99,8",411176.0,4120.0,26.582367
2024-08-28,17960.008092732078,2024-05-22,"106,4",438368.0,4120.0,27.195343
2024-08-29,12638.698981248786,2024-05-22,"106,4",438368.0,4120.0,26.595856
2024-08-30,14842.04473614441,2024-05-22,"106,4",438368.0,4120.0,26.347687
2024-08-31,12338.8524162564,2024-05-22,"106,4",438368.0,4120.0,26.282196
2024-09-01,13212.223502009048,2024-05-22,"106,4",438368.0,4120.0,25.664398
2024-09-02,15019.722853366444,2024-05-22,"106,4",438368.0,4120.0,25.559845
2024-09-03,19493.79701064992,2024-05-22,"106,4",438368.0,4120.0,22.707245
2024-09-04,19770.960356085103,2024-05-22,"112,8",464736.0,4120.0,19.669098
2024-09-05,17525.740474303286,2024-05-22,"112,8",464736.0,4120.0,18.878632
2024-09-06,17865.713100408182,2024-05-22,"112,8",464736.0,4120.0,21.60196
2024-09-07,17615.09191127908,2024-05-22,"112,8",464736.0,4120.0,23.28598
2024-09-08,19723.85485473928,2024-05-22,"112,8",464736.0,4120.0,22.558136
2024-09-09,19512.109985654184,2024-05-22,"112,8",464736.0,4120.0,20.402557
2024-09-10,20570.32131699876,2024-05-22,"112,8",464736.0,4120.0,19.839203
2024-09-11,18409.51906272662,2024-05-22,"119,2",491104.0,4120.0,18.714142
2024-09-12,20369.705574053434,2024-05-22,"119,2",443424.0,3720.0,20.012054
2024-09-13,22328.89202446728,2024-05-22,"119,2",443424.0,3720.0,17.229218
2024-09-14,20894.991940227123,2024-05-22,"119,2",443424.0,3720.0,16.79544
2024-09-15,18615.99167456989,2024-05-22,"119,2",443424.0,3720.0,18.48648
2024-09-16,19409.10666307889,2024-05-22,"119,2",443424.0,3720.0,18.788544
2024-09-17,17640.93556234975,2024-05-22,"119,2",443424.0,3720.0,18.8367
2024-09-18,19114.6778639019,2024-05-22,"125,3",416998.0,3328.0,18.95401
2024-09-19,18310.460189098914,2024-05-22,"125,3",416998.0,3328.0,18.460175
2024-09-20,17676.877998249365,2024-05-22,"125,3",366878.0,2928.0,18.670624
2024-09-21,16948.417354646586,2024-05-22,"125,3",366878.0,2928.0,17.904999
2024-09-22,18204.331400235427,2024-05-22,"125,3",366878.0,2928.0,19.056305
2024-09-23,14593.51169300205,2024-05-22,"125,3",366878.0,2928.0,18.062164
2024-09-24,16484.069572640485,2024-05-22,"125,3",316758.0,2528.0,19.149384
2024-09-25,16437.81012006856,2024-05-22,"131,3",331926.0,2528.0,20.130585
2024-09-26,16610.49293122922,2024-05-22,"131,3",324705.0,2473.0,22.412872
2024-09-27,14166.278005929107,2024-05-22,"131,3",324705.0,2473.0,19.262787
2024-09-28,12390.65069790745,2024-05-22,"131,3",324705.0,2473.0,15.960419
2024-09-29,12510.781014043436,2024-05-22,"131,3",324705.0,2473.0,16.390228
2024-09-30,8983.403247986938,2024-05-22,"131,3",324705.0,2473.0,18.96524
2024-10-01,8691.798865339004,2024-05-22,"131,3",324705.0,2473.0,19.728851
2024-10-02,9038.285283037245,2024-05-22,"137,1",284345.0,2074.0,19.066193
2024-10-03,8790.474903242492,2024-05-22,"137,1",284345.0,2074.0,17.839935
2024-10-04,8834.108699233298,2024-05-22,"137,1",231425.0,1688.0,14.922455
2024-10-05,10243.487237934743,2024-05-22,"137,1",231425.0,1688.0,15.915375
2024-10-06,9767.231969191687,2024-05-22,"137,1",231425.0,1688.0,19.286102
2024-10-07,6667.442667967958,2024-05-22,"137,1",231425.0,1688.0,19.846588
2024-10-08,4138.297812135923,2024-05-22,"137,1",177956.0,1298.0,18.647308
2024-10-09,3851.510949024704,2024-05-22,"142,7",185225.0,1298.0,20.094147
2024-10-10,3767.504765229141,2024-05-22,"142,7",118441.0,830.0,17.568146
2024-10-11,3920.421266280607,2024-05-22,"142,7",118441.0,830.0,15.781403
2024-10-12,4107.81008124437,2024-05-22,"142,7",118441.0,830.0,17.594147
2024-10-13,5737.074815370236,2024-05-22,"142,7",118441.0,830.0,17.48471
2024-10-14,3798.391610735943,2024-05-22,"142,7",118441.0,830.0,19.499054
2024-10-15,2208.8045997520003,2024-05-22,"142,7",62931.0,441.0,19.503021
2024-10-16,1797.738878135835,2024-05-22,"148,3",43155.0,291.0,20.166351
2024-10-17,1512.3807976543103,2024-05-22,"148,3",22393.0,151.0,16.669952
2024-10-18,3554.845815131941,2024-05-22,"148,3",22393.0,151.0,14.671539
2024-10-19,3642.309230506749,2024-05-22,"148,3",22393.0,151.0,15.233734
2024-10-20,3120.79279039913,2024-05-22,"148,3",22393.0,151.0,17.394745
2024-10-21,3113.634598100673,2024-05-22,"148,3",22393.0,151.0,17.048553
2024-10-22,3653.7112132902553,2024-05-22,"148,3",22393.0,151.0,17.342072
2024-10-23,3355.8346034518686,2024-05-22,"153,9",23239.0,151.0,16.90628
2024-10-24,3395.375220013,2024-05-22,"153,9",23239.0,151.0,16.052094
2024-10-25,5636.039419320095,2024-05-22,"153,9",23239.0,151.0,16.207123
2024-10-26,6442.393876142328,2024-05-22,"153,9",23239.0,151.0,14.666962
2024-10-27,6336.259790144965,2024-05-22,"153,9",23239.0,151.0,11.545746
2024-10-28,7224.834640861965,2024-05-22,"153,9",23239.0,151.0,14.604218
2024-10-29,7505.429101845039,2024-05-22,"153,9",23239.0,151.0,16.79306
2024-10-30,7587.112506479241,2024-10-30,"19,2",24192.0,1260.0,18.074066
2024-10-31,7889.369825583517,2024-10-30,"19,2",24192.0,1260.0,16.98471
2024-11-01,7879.617281031566,2024-10-30,"19,2",24192.0,1260.0,15.004242
2024-11-02,8345.005666865436,2024-10-30,"19,2",24192.0,1260.0,14.076141
2024-11-03,8770.795240242633,2024-10-30,"19,2",24192.0,1260.0,15.912994
2024-11-04,8733.37530590492,2024-10-30,"19,2",24192.0,1260.0,16.828827
2024-11-05,7972.117485245199,2024-10-30,"19,2",24192.0,1260.0,16.79721
2024-11-06,10694.897953855938,2024-10-30,24,45552.0,1898.0,15.6527405
2024-11-07,10234.222655044035,2024-10-30,24,60864.0,2536.0,14.113129
2024-11-08,9317.096934022977,2024-10-30,24,60864.0,2536.0,14.032867
